71.7733636156798 0 89.5472276433743 0
8.92327560686597 113.137240966336 225.962888651726 0
0 0 0 0
0 0 193.237115479931 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
17.485050197607 15.3733416375404 45.88060859418 191.46209885234
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
6.01192735879493 6.44838857102827 8.8098444126224 0
0 0 0 0
0 0 0 0
2.85326034248707 2.42141908941234 0 0
0 0 0 0
46.0307397111757 226.031943010866 0 211.881557442142
0 641.50713724288 2351.6723191514 544.122403611226
2691.74011823392 1234.80392765571 503.954384779184 497.71854284235
0 859.070954894913 815.109452201312 179.878046173311
0 0 0 46.7378153023811
424.106222397852 455.242507429479 360.882743287746 431.590186052799
0 0 0 568.832216360024
0 0 0 688.146831742806
446.36304489023 286.296223783532 0 395.712974582336
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 1814.24853277527 1075.86673696498
458.365464111797 0 0 35.2009911223334
0 0 0 0
0 0 0 0
0 62.6281204453263 1975.16322268052 796.242373276129
0 0 0 1137.03707611751
0 0 0 1188.05043908969
0 0 0 1292.57799401491
0 0 0 1001.56552210697
0 0 0 319.547458209838
583.314396646811 759.275831571048 783.152552494293 40.1564382682573
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
21.0107784077578 0 229.771289688534 873.642534457672
0 0 2773.24531175256 1061.66698193443
495.321081094961 0 0 1026.54230417943
0 0 0 1229.94222466458
4401.94817138259 5692.72419272884 6106.77618766568 1846.00550918278
3749.58664049621 6041.11392601639 2421.70037020299 2008.73620100592
0 0 0 1530.82347331307
0 0 0 1087.24894193283
0 0 0 559.324585017887
0 0 0 69.8520726926946
0 0 0 0
0 0 0 0
325.680129749732 272.447190430339 93.84728770584 0
0 0 0 0
0 0 0 0
0 0 0 0
194.165754493458 196.198582149883 111.302348890893 0
0 0 0 0
0 0 0 0
0 0 0 0
3619.77256953239 0 0 1804.09550827039
0 0 3357.93865761023 2918.46636131032
4983.579097946 0 0 3524.53592801781
0 509.336271400374 3657.97381931241 3525.10011157708
4051.1280985545 6897.09915224089 7845.13516163164 3329.18649536009
849.590578458648 0 1302.16805566036 2670.15380840174
0 0 0 1904.624772435
0 0 0 1676.90332240918
0 0 0 1221.76375080762
6267.77245856172 1808.82981720997 0 719.504594973354
755.765106229187 1656.39321536893 997.266595436081 248.758581996326
1599.98500929806 0 0 0
0 0 0 0
2539.08664502798 2456.82369661021 1796.80271876806 0
0 0 0 0
187.819632606995 202.469413156723 0 0
0 0 33.1823187111768 0
0 0 0 0
0 0 0 0
16.8971646817102 15.6590918899076 0 0
0 1535.58750824579 3145.5180908206 5995.31543207018
0 0 25.0825577515934 7155.95066437996
0 0 0 7894.71844115163
0 10010.9592666274 6922.14564946338 7863.72821959122
0 6976.80785672243 14514.3071091483 7664.89734200662
0 21521.7934083052 10581.7590523957 6620.81105290102
0 0 545.300987234333 5177.40794635611
4.97744029937556 0 1150.51464792859 4249.83728338858
0 5089.55658317381 0 3350.76693234225
3347.82192715028 530.323696727253 0 2205.96857621239
2965.43035587445 971.150345924377 322.84847214361 1102.91801127612
0 0 0 0
0 1981.6630906189 0 0
0 1006.97051928482 1696.039905132 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 488.780052190928 0 13050.9327989815
0 0 0 14695.2850629694
2347.16075112628 236.52971244754 2294.54429811964 15878.623757838
0 1795.03980784409 11834.208486042 16211.3998173831
65013.8278591961 27239.131408857 25578.6913351316 15944.3038733251
0 8417.36998450777 18976.6266457951 14520.5318627099
0 0 6382.55704259183 12467.6607051166
28853.0289185524 4370.19111524441 7346.18996139316 10815.0946634071
19660.2838170793 714.019903214135 3340.21822106077 8908.87810013053
15595.33115897 0 1735.30924424641 6755.36732754339
0 0 1070.90524189436 4280.92032986999
0 0 0 1750.28254569427
0 0 0 64.3759470944008
876.9744106273 0 3475.73039880885 0
0 696.529668429755 0 0
0 106.872614346295 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 3725.94772962565 1484.9368238721 25884.6039986609
0 0 0 27554.9192243107
0 10737.6453678716 2982.04078357719 28783.8515407866
0 6272.80254973189 19525.476728245 29223.4276880481
19584.759115442 36546.2767702815 37963.4610051207 28768.8796802798
50308.7628542308 56597.2312277199 34989.0910711638 27075.7869922185
0 994.358670862355 20484.5207697823 24579.0206296413
31742.2792967683 11222.5731543523 16650.7237149495 22187.9341916335
0 16094.0539722924 7171.41913413426 19231.0001410458
3848.12419153576 6680.0387801312 5395.62003944849 15766.2607538085
6166.6434429839 12799.9854359124 8260.27314688776 11938.8192995567
0 12628.8255699097 5400.66175391228 7563.99203486959
0 3074.82524196118 4682.04953902517 3714.3547980021
0 0 2232.29743495583 849.265330777529
0 3103.44750168423 611.62970108038 0
2204.77890334076 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
22232.2106734991 17461.0815328395 15450.0894063102 45450.3996108731
0 15073.7601272426 2528.63148165731 46567.4766768945
2058.81855494307 14857.7957982295 15416.9981166991 47423.3935962046
0 19560.775762473 37954.3833645114 47542.7881522662
44603.0146345583 45521.5424852871 53738.8122542634 46494.4244494104
107583.455107547 61507.0524998785 50757.8259164352 44213.8568872939
0 6557.52477573351 39476.3986036373 41254.9839054789
0 23361.4380651628 32987.7983280731 38165.812222358
50889.1578027193 36272.9139340466 21373.3090707351 34231.4155337372
0 0 13820.6621915964 29418.1439452259
0 32191.4422976356 14348.9399702001 23820.6093065226
0 1539.95962838043 7713.15349796999 17568.5616117354
0 0 4635.3875691167 11466.4449819399
0 7969.19141914246 2963.80922117285 6083.00074649393
0 2787.62162049671 186.911145579335 2006.60598906541
3205.92672251371 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 19712.3156616427 67224.228405636
56290.5907619403 38666.8745333102 8520.76722896551 67993.9806409813
0 27019.1802404397 31823.9685275558 68784.8924650855
44846.4642607139 27124.8838551317 63806.4488490328 68792.3973896803
32273.3508749247 67500.8682288787 87855.1613949743 67619.0891912124
169828.719923463 86849.4823580692 86784.5273147343 65101.8194464161
0 21456.7233106235 72637.9413527431 61739.5550161585
123041.900707835 63750.6628349294 60341.8578214594 57903.4923690526
48300.9715784517 40442.5162427923 42145.1940331234 53032.6120320668
50388.8972452215 18271.5647780506 28435.6319540094 47036.5740091618
41291.5354348667 22666.5151471726 19103.8638884524 39820.3943772336
0 0 5945.33319313094 31670.6762018408
0 0 1581.90878014189 23366.9521866795
0 0 0 15308.9446712495
16208.4820170684 2146.15226415653 101.578859410518 8048.59833580389
1550.66895253821 0 1289.93398098595 2589.90758718195
2296.33974669818 3016.97832132519 0 0
0 0 0 0
709.387306726302 555.43795209159 0 0
157.360368110939 160.446888424415 0 0
0 6083.79841221838 31936.8734424858 90101.1599473985
115180.271003933 54775.7709938788 25886.7105360878 90669.1694916017
0 69654.7712291616 64495.2153264771 91300.4675702028
198985.357618023 97496.7896943896 107896.096920631 91225.84804723
15115.4992347226 106427.683968009 134113.878220702 89869.5906893542
260773.270390592 117321.87287377 134990.522018039 87217.5835586234
0 119974.996561082 121322.625599652 83698.0754586243
185415.272320745 133462.826933019 101424.612514299 79393.1528679074
103278.265308383 99629.7716686367 77038.2511554552 73906.1874551391
0 52352.7687289907 54590.8805375298 67165.5207833639
0 52711.0832364154 30697.6116302645 58796.1278846702
0 0 11714.626650521 49131.4674848319
3508.45247371799 15984.3829861408 5119.86586913004 38882.044864693
7661.99707979968 16995.215341629 1764.58649906428 28299.9605963138
16899.837768303 11893.7491115123 2343.28148710496 17997.9303071663
0 7779.14865676774 4961.3691742616 8930.35888370914
0 0 0 2247.00768187793
0 0 0 0
2278.99219061843 2239.3383736805 503.653726324525 0
0 0 0 0
130456.35048316 19610.9083409983 44469.3319925419 112412.805146548
58155.5542356757 34934.6351300585 58420.3795382528 112881.479035895
0 139946.440389151 120775.948115702 113437.377352181
322046.186214239 176485.216698183 175960.883436276 113274.623744303
29205.2278837799 166567.512602008 204119.472223912 111802.897433736
0 135036.813415878 200702.192363572 109035.849136807
112331.086003523 160342.281841617 186045.574229014 105457.592468235
180943.534565225 177267.072732598 160293.79873661 100952.063118195
0 92613.3408166958 124995.813314587 95158.4249689512
0 87203.3889591659 91783.4244798828 87979.1237353415
117685.21361266 51435.9251969397 54776.1594780398 78905.0595791714
0 34307.9129311557 22795.5485040438 68258.3135445939
0 20682.9977455412 7835.15846206697 56447.30576681
24067.0394419428 14350.3305292944 0 43714.7153845372
0 0 788.098813503022 30742.6067898631
39388.9193893618 13813.0544119823 6260.06319712459 18548.2337477278
0 2602.43211778923 1018.48246055777 7997.89957345696
0 0 0 1030.71112988677
0 0 490.463650349633 0
0 0 0 0
0 8845.42043930057 61792.2070818519 132685.818855822
60111.8313216043 63539.0351713093 104275.046624226 133268.902559042
225096.523258001 202426.125583697 192610.114408116 133786.751793948
320664.794685279 283650.402702436 269184.744800223 133654.318599804
199664.108827176 277520.295559409 305661.129963647 132257.930280079
143520.511879609 247699.642130638 301710.642836875 129545.947546175
161400.241004405 252528.667000338 280378.864658247 125961.151892164
312950.469917415 220162.963293506 244084.373854002 121372.647994752
167027.354387351 184333.192654644 195899.837062599 115480.545430218
240822.793761406 124285.898709482 145138.495804843 108077.031123912
233945.844243341 73495.9173408286 85936.636201302 98667.4820907245
4025.35751420405 49072.097622137 39779.8140980202 87526.6984778805
189293.872152411 48620.7806553145 13879.1184212042 74798.6017988183
0 8103.69144236124 1850.38862758585 60564.1455476842
55836.1511596794 24920.1511935888 2783.91683520229 45547.3343615465
14044.7654524545 4338.51441504473 6757.0349528641 30442.0636278757
8931.76815449009 22435.6244756632 1551.08021125851 16493.6487035494
0 0 0 5444.89770500889
6567.73708491156 6472.68536406314 1788.2688141825 0
1086.15075743627 1138.37249739283 574.258569738656 0
30273.1785951425 57654.3563985754 119632.436926053 150695.457191488
22300.6439046626 101481.991704648 172360.527385133 151289.997124372
397433.834409305 270650.929250469 286300.670209032 151801.962853823
426818.81226347 386003.308965146 385239.201990089 151703.674841725
786467.870596874 453298.687773535 436562.72881998 150419.036443874
384178.614240694 421665.94142509 434349.876797593 147869.836601325
292300.812035677 448325.354724466 409512.174044957 144412.126284041
987619.197635427 412760.961197388 360963.177693068 139868.40644228
350473.169209744 279831.306159747 296385.900704314 134035.298086213
362693.187006108 234880.751183488 224329.894610378 126626.371175982
178855.439744357 142458.12499727 143061.454171858 117135.759777834
82571.0691307582 125270.425735774 72800.4584064673 105777.705955662
14780.1566932484 78101.9524331871 30643.1968186554 92597.934262582
93492.9561913807 63876.6744081704 8382.0564449031 77478.211590996
30929.1994856315 49514.3370951083 5154.62129849121 60966.8007978826
0 29836.7322914473 6035.11673417944 43649.744812344
0 3937.17013828569 1547.18140806554 26808.1587211123
0 0 0 12289.3822953318
0 0 1175.84216675232 2640.17721440494
0 0 347.930744867649 0
26715.7266930706 47213.4081797364 193924.567350546 166083.126823638
159214.331007004 187780.224830372 266901.693785564 166720.448222335
192872.29439211 364363.828324307 413326.053052782 167309.321076493
459424.045491125 571766.638229965 533163.354079896 167181.092105307
518150.179859548 632140.322413756 597975.791878985 166013.150234531
536511.862552517 606773.889534683 597009.148700284 163666.373084283
534022.58464249 583928.027225739 564418.088271139 160370.493275172
375741.668129219 478511.598982756 504554.211206695 155979.051408002
0 380029.509962326 422786.369452221 150307.886273073
120452.448350208 303343.760808485 329288.558815844 143014.206020083
0 222861.460744007 222658.878880873 133666.545063542
62518.0737158 161680.140245671 127000.966951366 122326.540599443
0 101842.038962318 60038.1957319674 108910.022891854
32234.4602546209 44709.7027266066 21209.1558121025 93302.1202850991
0 39032.0857884715 5826.7197339064 75809.6281022011
0 8560.01363368499 5363.57785323808 57030.5175787604
0 0 1594.15589470101 38034.5716110001
0 0 2862.8547463928 20662.5062134709
1475.74910154721 4765.80789374216 4438.91126113393 7574.1602752904
0 0 1061.40754221566 928.21825541828
103904.939958755 97723.2715732106 289036.726444192 178976.155235387
229643.655225331 204304.363650991 381866.107838768 179568.015734631
627754.062233624 567360.98343705 563956.202269752 180160.576416611
715518.69319003 781557.976905152 705761.165388143 180084.86904543
835926.791735183 929282.113177541 784484.19175308 179043.831611992
1193202.45966265 906988.208808403 789563.186512737 176934.738606261
961932.67671296 800020.437872827 748240.243694682 173804.284556171
743242.18423089 671601.466246435 675327.471009897 169608.581972596
283073.105623269 519404.237931092 577286.929508289 164145.101369972
484990.438852941 426889.577089439 459147.786861561 157065.29674454
124507.473098518 298934.163161298 324930.679310622 147934.631169503
353530.661544709 221523.477425591 201767.667675341 136761.887238731
390644.635255979 155152.376925435 109001.248558055 123374.340715011
23795.7094907643 64903.7006656578 48766.7255557661 107537.863928522
100197.193619747 23006.9706204752 18903.2033801367 89510.3341423234
6674.50675201365 13407.7785902447 9339.07434722493 69777.0767148433
0 8179.66613636392 5099.01742185915 49285.9006268487
35441.2917496586 7943.05794239565 4265.30291311359 29884.8822784144
0 5087.20669204891 5113.4446367797 14152.9145767732
0 0 1331.65280895062 4999.01872619788
77888.8069711753 67296.85581382 389133.02489246 189399.773913682
399961.925659954 341399.528165617 510803.378917086 189938.106127022
457722.234757665 757516.608401239 729378.898657471 190579.082132372
1406444.25810967 1047471.76381236 890531.639597411 190533.896911274
1402493.87410405 1191225.06861549 985760.787062962 189649.560893974
1272432.31571699 1197297.57088422 995395.088004493 187731.286063721
1089071.4362686 1087557.73482261 949433.384442147 184808.790392135
1028481.86627441 967174.530497293 869092.859519717 180860.716787841
921914.192861471 762825.133309474 754347.091278909 175634.54615082
903241.944064483 573264.218528851 609696.242205082 168754.385418333
882502.048879663 421794.177339212 448277.408119869 159909.603832105
470490.837483216 297845.205989373 294904.285920487 148956.253633147
160096.138502071 194797.796744141 174497.855884128 135689.195194622
0 108163.69389991 93266.5358408259 119896.396309587
0 36232.7186960437 43748.0695182057 101640.785851897
14490.32165143 11226.1703474343 22364.0411123513 81296.4950341173
65389.7907219573 31032.0050578499 10867.2715573676 59829.844655154
0 0 4961.33562793216 38964.5567350011
14667.5156600803 11073.9684198309 4202.7513827241 21279.2379212802
0 0 733.886924605283 10106.8274294919
76671.0174142898 88382.9363501904 467788.597659211 197542.245719537
540431.167907511 498418.668650726 652488.512704987 198133.53141274
826980.870725904 982083.248357272 896299.635664396 198769.60287479
1126620.14302105 1220910.66496519 1079318.00134613 198802.005563459
1524757.25098069 1469789.97064922 1187560.49335132 198036.955614901
1330101.0924411 1462869.49724206 1203518.75947386 196299.932497881
1361782.41021147 1381008.29898179 1153676.89413578 193577.560785332
596186.165086356 1184641.94501601 1065621.09810073 189852.489412756
788134.148423929 914228.495453049 933539.956851804 184835.179846161
739842.560193717 673399.050241053 767482.167080845 178208.028342242
